Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3173011001228,https://kawalpemilu.org/h/3173011001228,null,null,null,null,null,null
3173011001229,https://kawalpemilu.org/h/3173011001229,null,null,null,null,null,null
3173011001230,https://kawalpemilu.org/h/3173011001230,null,null,null,null,null,null
3173011006001,https://kawalpemilu.org/h/31730110061,null,null,null,93,79,27
3173011006002,https://kawalpemilu.org/h/31730110062,null,null,null,89,82,27
3173011006003,https://kawalpemilu.org/h/31730110063,null,null,null,114,76,18
3173011006004,https://kawalpemilu.org/h/31730110064,null,null,null,null,null,null
3173011006005,https://kawalpemilu.org/h/31730110065,null,null,null,83,70,31
3173011006006,https://kawalpemilu.org/h/31730110066,null,null,null,117,83,23
3173011006007,https://kawalpemilu.org/h/31730110067,null,null,null,125,86,24
3173011006008,https://kawalpemilu.org/h/31730110068,null,null,null,71,120,35
3173011006009,https://kawalpemilu.org/h/31730110069,null,null,null,86,86,35
3173011006010,https://kawalpemilu.org/h/317301100610,null,null,null,68,57,30
3173011006011,https://kawalpemilu.org/h/317301100611,null,null,null,25,83,94
3173011006012,https://kawalpemilu.org/h/317301100612,null,null,null,null,null,null
3173011006013,https://kawalpemilu.org/h/317301100613,null,null,null,89,97,25
3173011006014,https://kawalpemilu.org/h/317301100614,null,null,null,null,null,null
3173011006015,https://kawalpemilu.org/h/317301100615,null,null,null,82,98,33
3173011006016,https://kawalpemilu.org/h/317301100616,null,null,null,102,95,37
3173011006017,https://kawalpemilu.org/h/317301100617,null,null,null,89,75,14
3173011006018,https://kawalpemilu.org/h/317301100618,null,null,null,35,95,23
3173011006019,https://kawalpemilu.org/h/317301100619,null,null,null,50,77,18
3173011006020,https://kawalpemilu.org/h/317301100620,null,null,null,54,116,38
3173011006021,https://kawalpemilu.org/h/317301100621,null,null,null,46,88,10
3173011006022,https://kawalpemilu.org/h/317301100622,null,null,null,37,61,81
3173011006023,https://kawalpemilu.org/h/317301100623,null,null,null,76,98,36
3173011006024,https://kawalpemilu.org/h/317301100624,null,null,null,75,109,21
3173011006025,https://kawalpemilu.org/h/317301100625,null,null,null,66,91,23
3173011006026,https://kawalpemilu.org/h/317301100626,null,null,null,65,117,33
3173011006027,https://kawalpemilu.org/h/317301100627,null,null,null,105,50,37
3173011006028,https://kawalpemilu.org/h/317301100628,null,null,null,73,100,31
3173011006029,https://kawalpemilu.org/h/317301100629,null,null,null,70,120,28
3173011006030,https://kawalpemilu.org/h/317301100630,null,null,null,72,117,46
3173011006031,https://kawalpemilu.org/h/317301100631,null,null,null,47,119,36
3173011006032,https://kawalpemilu.org/h/317301100632,null,null,null,null,null,null
3173011006033,https://kawalpemilu.org/h/317301100633,null,null,null,null,null,null
3173011006034,https://kawalpemilu.org/h/317301100634,null,null,null,null,null,null
3173011006035,https://kawalpemilu.org/h/317301100635,null,null,null,40,116,38
3173011006036,https://kawalpemilu.org/h/317301100636,null,null,null,null,null,null
3173011006037,https://kawalpemilu.org/h/317301100637,null,null,null,65,74,17
3173011006038,https://kawalpemilu.org/h/317301100638,null,null,null,null,null,null
3173011006039,https://kawalpemilu.org/h/317301100639,null,null,null,76,90,33
3173011006040,https://kawalpemilu.org/h/317301100640,null,null,null,98,103,27
3173011006041,https://kawalpemilu.org/h/317301100641,null,null,null,null,null,null
3173011006042,https://kawalpemilu.org/h/317301100642,null,null,null,61,99,26
3173011006043,https://kawalpemilu.org/h/317301100643,null,null,null,75,64,33
3173011006044,https://kawalpemilu.org/h/317301100644,null,null,null,53,53,17
3173011006045,https://kawalpemilu.org/h/317301100645,null,null,null,null,null,null
3173011006046,https://kawalpemilu.org/h/317301100646,null,null,null,null,null,null
3173011006047,https://kawalpemilu.org/h/317301100647,null,null,null,97,121,29
3173011006048,https://kawalpemilu.org/h/317301100648,null,null,null,106,113,23
