Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061001157,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001157.json,null,null,null,null,null,null
3174061001158,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001158.json,null,null,null,null,null,null
3174061001159,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001159.json,null,null,null,null,null,null
3174061001160,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001160.json,null,null,null,null,null,null
3174061001161,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001161.json,null,null,null,null,null,null
3174061001162,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001162.json,null,null,null,null,null,null
3174061001163,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001163.json,null,null,null,null,null,null
3174061001164,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001164.json,null,null,null,null,null,null
3174061001165,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001165.json,null,null,null,null,null,null
3174061001166,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001166.json,null,null,null,null,null,null
3174061001167,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001167.json,null,null,null,null,null,null
3174061001168,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001168.json,null,null,null,null,null,null
3174061001169,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001169.json,null,null,null,null,null,null
3174061001170,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001170.json,null,null,null,null,null,null
